"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","Intraday Period (CET/CEST)","Intraday Price (EUR/MWh)"
"10/03/2018 07:00:00 - 10/03/2018 08:00:00","BZN|DK1","Without Sequence","37.25","",""
"10/03/2018 08:00:00 - 10/03/2018 09:00:00","BZN|DK1","Without Sequence","37.56","",""
"10/03/2018 09:00:00 - 10/03/2018 10:00:00","BZN|DK1","Without Sequence","37.89","",""
"10/03/2018 10:00:00 - 10/03/2018 11:00:00","BZN|DK1","Without Sequence","37.66","",""
"10/03/2018 11:00:00 - 10/03/2018 12:00:00","BZN|DK1","Without Sequence","37.39","",""
"10/03/2018 12:00:00 - 10/03/2018 13:00:00","BZN|DK1","Without Sequence","36.60","",""
"10/03/2018 13:00:00 - 10/03/2018 14:00:00","BZN|DK1","Without Sequence","35.64","",""
"10/03/2018 14:00:00 - 10/03/2018 15:00:00","BZN|DK1","Without Sequence","34.01","",""
"10/03/2018 15:00:00 - 10/03/2018 16:00:00","BZN|DK1","Without Sequence","34.03","",""
"10/03/2018 16:00:00 - 10/03/2018 17:00:00","BZN|DK1","Without Sequence","36.40","",""
"10/03/2018 17:00:00 - 10/03/2018 18:00:00","BZN|DK1","Without Sequence","38.67","",""
"10/03/2018 18:00:00 - 10/03/2018 19:00:00","BZN|DK1","Without Sequence","41.30","",""
"10/03/2018 19:00:00 - 10/03/2018 20:00:00","BZN|DK1","Without Sequence","41.28","",""
"10/03/2018 20:00:00 - 10/03/2018 21:00:00","BZN|DK1","Without Sequence","39.70","",""
"10/03/2018 21:00:00 - 10/03/2018 22:00:00","BZN|DK1","Without Sequence","35.44","",""
"10/03/2018 22:00:00 - 10/03/2018 23:00:00","BZN|DK1","Without Sequence","34.50","",""
"10/03/2018 23:00:00 - 11/03/2018 00:00:00","BZN|DK1","Without Sequence","35.19","",""
"11/03/2018 00:00:00 - 11/03/2018 01:00:00","BZN|DK1","Without Sequence","32.26","",""
"11/03/2018 01:00:00 - 11/03/2018 02:00:00","BZN|DK1","Without Sequence","27.14","",""
"11/03/2018 02:00:00 - 11/03/2018 03:00:00","BZN|DK1","Without Sequence","25.65","",""
"11/03/2018 03:00:00 - 11/03/2018 04:00:00","BZN|DK1","Without Sequence","26.20","",""
"11/03/2018 04:00:00 - 11/03/2018 05:00:00","BZN|DK1","Without Sequence","25.06","",""
"11/03/2018 05:00:00 - 11/03/2018 06:00:00","BZN|DK1","Without Sequence","24.92","",""
"11/03/2018 06:00:00 - 11/03/2018 07:00:00","BZN|DK1","Without Sequence","25.81","",""
"11/03/2018 07:00:00 - 11/03/2018 08:00:00","BZN|DK1","Without Sequence","27.61","",""
"11/03/2018 08:00:00 - 11/03/2018 09:00:00","BZN|DK1","Without Sequence","29.31","",""
"11/03/2018 09:00:00 - 11/03/2018 10:00:00","BZN|DK1","Without Sequence","30.15","",""
"11/03/2018 10:00:00 - 11/03/2018 11:00:00","BZN|DK1","Without Sequence","28.97","",""
"11/03/2018 11:00:00 - 11/03/2018 12:00:00","BZN|DK1","Without Sequence","27.10","",""
"11/03/2018 12:00:00 - 11/03/2018 13:00:00","BZN|DK1","Without Sequence","27.60","",""
"11/03/2018 13:00:00 - 11/03/2018 14:00:00","BZN|DK1","Without Sequence","28.91","",""
"11/03/2018 14:00:00 - 11/03/2018 15:00:00","BZN|DK1","Without Sequence","29.63","",""
"11/03/2018 15:00:00 - 11/03/2018 16:00:00","BZN|DK1","Without Sequence","35.50","",""
"11/03/2018 16:00:00 - 11/03/2018 17:00:00","BZN|DK1","Without Sequence","36.02","",""
"11/03/2018 17:00:00 - 11/03/2018 18:00:00","BZN|DK1","Without Sequence","37.02","",""
"11/03/2018 18:00:00 - 11/03/2018 19:00:00","BZN|DK1","Without Sequence","37.49","",""
"11/03/2018 19:00:00 - 11/03/2018 20:00:00","BZN|DK1","Without Sequence","38.06","",""
"11/03/2018 20:00:00 - 11/03/2018 21:00:00","BZN|DK1","Without Sequence","34.02","",""
"11/03/2018 21:00:00 - 11/03/2018 22:00:00","BZN|DK1","Without Sequence","30.62","",""
"11/03/2018 22:00:00 - 11/03/2018 23:00:00","BZN|DK1","Without Sequence","32.59","",""
"11/03/2018 23:00:00 - 12/03/2018 00:00:00","BZN|DK1","Without Sequence","31.01","",""
"12/03/2018 00:00:00 - 12/03/2018 01:00:00","BZN|DK1","Without Sequence","32.10","",""
"12/03/2018 01:00:00 - 12/03/2018 02:00:00","BZN|DK1","Without Sequence","31.45","",""
"12/03/2018 02:00:00 - 12/03/2018 03:00:00","BZN|DK1","Without Sequence","30.67","",""
"12/03/2018 03:00:00 - 12/03/2018 04:00:00","BZN|DK1","Without Sequence","28.92","",""
"12/03/2018 04:00:00 - 12/03/2018 05:00:00","BZN|DK1","Without Sequence","31.93","",""
"12/03/2018 05:00:00 - 12/03/2018 06:00:00","BZN|DK1","Without Sequence","34.14","",""
"12/03/2018 06:00:00 - 12/03/2018 07:00:00","BZN|DK1","Without Sequence","45.65","",""
"12/03/2018 07:00:00 - 12/03/2018 08:00:00","BZN|DK1","Without Sequence","50.58","",""
"12/03/2018 08:00:00 - 12/03/2018 09:00:00","BZN|DK1","Without Sequence","50.48","",""
"12/03/2018 09:00:00 - 12/03/2018 10:00:00","BZN|DK1","Without Sequence","49.99","",""
"12/03/2018 10:00:00 - 12/03/2018 11:00:00","BZN|DK1","Without Sequence","47.91","",""
"12/03/2018 11:00:00 - 12/03/2018 12:00:00","BZN|DK1","Without Sequence","46.23","",""
"12/03/2018 12:00:00 - 12/03/2018 13:00:00","BZN|DK1","Without Sequence","45.00","",""
"12/03/2018 13:00:00 - 12/03/2018 14:00:00","BZN|DK1","Without Sequence","42.48","",""
"12/03/2018 14:00:00 - 12/03/2018 15:00:00","BZN|DK1","Without Sequence","41.65","",""
"12/03/2018 15:00:00 - 12/03/2018 16:00:00","BZN|DK1","Without Sequence","41.67","",""
"12/03/2018 16:00:00 - 12/03/2018 17:00:00","BZN|DK1","Without Sequence","42.49","",""
"12/03/2018 17:00:00 - 12/03/2018 18:00:00","BZN|DK1","Without Sequence","46.96","",""
"12/03/2018 18:00:00 - 12/03/2018 19:00:00","BZN|DK1","Without Sequence","50.24","",""
"12/03/2018 19:00:00 - 12/03/2018 20:00:00","BZN|DK1","Without Sequence","49.94","",""
"12/03/2018 20:00:00 - 12/03/2018 21:00:00","BZN|DK1","Without Sequence","42.47","",""
"12/03/2018 21:00:00 - 12/03/2018 22:00:00","BZN|DK1","Without Sequence","39.49","",""
"12/03/2018 22:00:00 - 12/03/2018 23:00:00","BZN|DK1","Without Sequence","37.60","",""
"12/03/2018 23:00:00 - 13/03/2018 00:00:00","BZN|DK1","Without Sequence","36.58","",""
"13/03/2018 00:00:00 - 13/03/2018 01:00:00","BZN|DK1","Without Sequence","37.35","",""
"13/03/2018 01:00:00 - 13/03/2018 02:00:00","BZN|DK1","Without Sequence","36.94","",""
"13/03/2018 02:00:00 - 13/03/2018 03:00:00","BZN|DK1","Without Sequence","35.97","",""
"13/03/2018 03:00:00 - 13/03/2018 04:00:00","BZN|DK1","Without Sequence","35.62","",""
"13/03/2018 04:00:00 - 13/03/2018 05:00:00","BZN|DK1","Without Sequence","36.79","",""
"13/03/2018 05:00:00 - 13/03/2018 06:00:00","BZN|DK1","Without Sequence","34.54","",""
"13/03/2018 06:00:00 - 13/03/2018 07:00:00","BZN|DK1","Without Sequence","40.60","",""
"13/03/2018 07:00:00 - 13/03/2018 08:00:00","BZN|DK1","Without Sequence","46.46","",""
"13/03/2018 08:00:00 - 13/03/2018 09:00:00","BZN|DK1","Without Sequence","46.37","",""
"13/03/2018 09:00:00 - 13/03/2018 10:00:00","BZN|DK1","Without Sequence","42.50","",""
"13/03/2018 10:00:00 - 13/03/2018 11:00:00","BZN|DK1","Without Sequence","40.81","",""
"13/03/2018 11:00:00 - 13/03/2018 12:00:00","BZN|DK1","Without Sequence","40.83","",""
"13/03/2018 12:00:00 - 13/03/2018 13:00:00","BZN|DK1","Without Sequence","41.96","",""
"13/03/2018 13:00:00 - 13/03/2018 14:00:00","BZN|DK1","Without Sequence","40.92","",""
"13/03/2018 14:00:00 - 13/03/2018 15:00:00","BZN|DK1","Without Sequence","40.91","",""
"13/03/2018 15:00:00 - 13/03/2018 16:00:00","BZN|DK1","Without Sequence","42.36","",""
"13/03/2018 16:00:00 - 13/03/2018 17:00:00","BZN|DK1","Without Sequence","41.85","",""
"13/03/2018 17:00:00 - 13/03/2018 18:00:00","BZN|DK1","Without Sequence","46.04","",""
"13/03/2018 18:00:00 - 13/03/2018 19:00:00","BZN|DK1","Without Sequence","50.92","",""
"13/03/2018 19:00:00 - 13/03/2018 20:00:00","BZN|DK1","Without Sequence","50.19","",""
"13/03/2018 20:00:00 - 13/03/2018 21:00:00","BZN|DK1","Without Sequence","43.91","",""
"13/03/2018 21:00:00 - 13/03/2018 22:00:00","BZN|DK1","Without Sequence","42.00","",""
"13/03/2018 22:00:00 - 13/03/2018 23:00:00","BZN|DK1","Without Sequence","40.76","",""
"13/03/2018 23:00:00 - 14/03/2018 00:00:00","BZN|DK1","Without Sequence","36.36","",""
"14/03/2018 00:00:00 - 14/03/2018 01:00:00","BZN|DK1","Without Sequence","33.88","",""
"14/03/2018 01:00:00 - 14/03/2018 02:00:00","BZN|DK1","Without Sequence","36.08","",""
"14/03/2018 02:00:00 - 14/03/2018 03:00:00","BZN|DK1","Without Sequence","36.06","",""
"14/03/2018 03:00:00 - 14/03/2018 04:00:00","BZN|DK1","Without Sequence","36.10","",""
"14/03/2018 04:00:00 - 14/03/2018 05:00:00","BZN|DK1","Without Sequence","37.12","",""
"14/03/2018 05:00:00 - 14/03/2018 06:00:00","BZN|DK1","Without Sequence","35.90","",""
"14/03/2018 06:00:00 - 14/03/2018 07:00:00","BZN|DK1","Without Sequence","48.52","",""
"14/03/2018 07:00:00 - 14/03/2018 08:00:00","BZN|DK1","Without Sequence","60.60","",""
"14/03/2018 08:00:00 - 14/03/2018 09:00:00","BZN|DK1","Without Sequence","64.98","",""
"14/03/2018 09:00:00 - 14/03/2018 10:00:00","BZN|DK1","Without Sequence","61.99","",""
"14/03/2018 10:00:00 - 14/03/2018 11:00:00","BZN|DK1","Without Sequence","57.98","",""
"14/03/2018 11:00:00 - 14/03/2018 12:00:00","BZN|DK1","Without Sequence","53.83","",""
"14/03/2018 12:00:00 - 14/03/2018 13:00:00","BZN|DK1","Without Sequence","49.58","",""
"14/03/2018 13:00:00 - 14/03/2018 14:00:00","BZN|DK1","Without Sequence","48.45","",""
"14/03/2018 14:00:00 - 14/03/2018 15:00:00","BZN|DK1","Without Sequence","46.99","",""
"14/03/2018 15:00:00 - 14/03/2018 16:00:00","BZN|DK1","Without Sequence","47.66","",""
"14/03/2018 16:00:00 - 14/03/2018 17:00:00","BZN|DK1","Without Sequence","47.77","",""
"14/03/2018 17:00:00 - 14/03/2018 18:00:00","BZN|DK1","Without Sequence","53.63","",""
"14/03/2018 18:00:00 - 14/03/2018 19:00:00","BZN|DK1","Without Sequence","62.81","",""
"14/03/2018 19:00:00 - 14/03/2018 20:00:00","BZN|DK1","Without Sequence","60.94","",""
"14/03/2018 20:00:00 - 14/03/2018 21:00:00","BZN|DK1","Without Sequence","48.86","",""
"14/03/2018 21:00:00 - 14/03/2018 22:00:00","BZN|DK1","Without Sequence","39.59","",""
"14/03/2018 22:00:00 - 14/03/2018 23:00:00","BZN|DK1","Without Sequence","34.16","",""
"14/03/2018 23:00:00 - 15/03/2018 00:00:00","BZN|DK1","Without Sequence","37.74","",""
"15/03/2018 00:00:00 - 15/03/2018 01:00:00","BZN|DK1","Without Sequence","35.53","",""
"15/03/2018 01:00:00 - 15/03/2018 02:00:00","BZN|DK1","Without Sequence","30.04","",""
"15/03/2018 02:00:00 - 15/03/2018 03:00:00","BZN|DK1","Without Sequence","27.38","",""
"15/03/2018 03:00:00 - 15/03/2018 04:00:00","BZN|DK1","Without Sequence","14.91","",""
"15/03/2018 04:00:00 - 15/03/2018 05:00:00","BZN|DK1","Without Sequence","13.25","",""
"15/03/2018 05:00:00 - 15/03/2018 06:00:00","BZN|DK1","Without Sequence","18.35","",""
"15/03/2018 06:00:00 - 15/03/2018 07:00:00","BZN|DK1","Without Sequence","32.76","",""
"15/03/2018 07:00:00 - 15/03/2018 08:00:00","BZN|DK1","Without Sequence","40.49","",""
"15/03/2018 08:00:00 - 15/03/2018 09:00:00","BZN|DK1","Without Sequence","39.99","",""
"15/03/2018 09:00:00 - 15/03/2018 10:00:00","BZN|DK1","Without Sequence","30.00","",""
"15/03/2018 10:00:00 - 15/03/2018 11:00:00","BZN|DK1","Without Sequence","19.48","",""
"15/03/2018 11:00:00 - 15/03/2018 12:00:00","BZN|DK1","Without Sequence","15.20","",""
"15/03/2018 12:00:00 - 15/03/2018 13:00:00","BZN|DK1","Without Sequence","13.65","",""
"15/03/2018 13:00:00 - 15/03/2018 14:00:00","BZN|DK1","Without Sequence","13.56","",""
"15/03/2018 14:00:00 - 15/03/2018 15:00:00","BZN|DK1","Without Sequence","18.85","",""
"15/03/2018 15:00:00 - 15/03/2018 16:00:00","BZN|DK1","Without Sequence","21.25","",""
"15/03/2018 16:00:00 - 15/03/2018 17:00:00","BZN|DK1","Without Sequence","24.00","",""
"15/03/2018 17:00:00 - 15/03/2018 18:00:00","BZN|DK1","Without Sequence","30.62","",""
"15/03/2018 18:00:00 - 15/03/2018 19:00:00","BZN|DK1","Without Sequence","39.55","",""
"15/03/2018 19:00:00 - 15/03/2018 20:00:00","BZN|DK1","Without Sequence","38.86","",""
"15/03/2018 20:00:00 - 15/03/2018 21:00:00","BZN|DK1","Without Sequence","30.36","",""
"15/03/2018 21:00:00 - 15/03/2018 22:00:00","BZN|DK1","Without Sequence","27.06","",""
"15/03/2018 22:00:00 - 15/03/2018 23:00:00","BZN|DK1","Without Sequence","22.59","",""
"15/03/2018 23:00:00 - 16/03/2018 00:00:00","BZN|DK1","Without Sequence","9.87","",""
"16/03/2018 00:00:00 - 16/03/2018 01:00:00","BZN|DK1","Without Sequence","12.08","",""
"16/03/2018 01:00:00 - 16/03/2018 02:00:00","BZN|DK1","Without Sequence","12.01","",""
"16/03/2018 02:00:00 - 16/03/2018 03:00:00","BZN|DK1","Without Sequence","8.06","",""
"16/03/2018 03:00:00 - 16/03/2018 04:00:00","BZN|DK1","Without Sequence","10.84","",""
"16/03/2018 04:00:00 - 16/03/2018 05:00:00","BZN|DK1","Without Sequence","13.40","",""
"16/03/2018 05:00:00 - 16/03/2018 06:00:00","BZN|DK1","Without Sequence","24.49","",""
"16/03/2018 06:00:00 - 16/03/2018 07:00:00","BZN|DK1","Without Sequence","37.76","",""
"16/03/2018 07:00:00 - 16/03/2018 08:00:00","BZN|DK1","Without Sequence","39.82","",""
"16/03/2018 08:00:00 - 16/03/2018 09:00:00","BZN|DK1","Without Sequence","40.16","",""
"16/03/2018 09:00:00 - 16/03/2018 10:00:00","BZN|DK1","Without Sequence","39.20","",""
"16/03/2018 10:00:00 - 16/03/2018 11:00:00","BZN|DK1","Without Sequence","38.94","",""
"16/03/2018 11:00:00 - 16/03/2018 12:00:00","BZN|DK1","Without Sequence","38.55","",""
"16/03/2018 12:00:00 - 16/03/2018 13:00:00","BZN|DK1","Without Sequence","32.10","",""
"16/03/2018 13:00:00 - 16/03/2018 14:00:00","BZN|DK1","Without Sequence","31.97","",""
"16/03/2018 14:00:00 - 16/03/2018 15:00:00","BZN|DK1","Without Sequence","27.09","",""
"16/03/2018 15:00:00 - 16/03/2018 16:00:00","BZN|DK1","Without Sequence","26.67","",""
"16/03/2018 16:00:00 - 16/03/2018 17:00:00","BZN|DK1","Without Sequence","30.85","",""
"16/03/2018 17:00:00 - 16/03/2018 18:00:00","BZN|DK1","Without Sequence","37.09","",""
"16/03/2018 18:00:00 - 16/03/2018 19:00:00","BZN|DK1","Without Sequence","40.23","",""
"16/03/2018 19:00:00 - 16/03/2018 20:00:00","BZN|DK1","Without Sequence","38.38","",""
"16/03/2018 20:00:00 - 16/03/2018 21:00:00","BZN|DK1","Without Sequence","36.95","",""
"16/03/2018 21:00:00 - 16/03/2018 22:00:00","BZN|DK1","Without Sequence","20.74","",""
"16/03/2018 22:00:00 - 16/03/2018 23:00:00","BZN|DK1","Without Sequence","21.62","",""
"16/03/2018 23:00:00 - 17/03/2018 00:00:00","BZN|DK1","Without Sequence","10.60","",""
"17/03/2018 00:00:00 - 17/03/2018 01:00:00","BZN|DK1","Without Sequence","1.67","",""
"17/03/2018 01:00:00 - 17/03/2018 02:00:00","BZN|DK1","Without Sequence","1.27","",""
"17/03/2018 02:00:00 - 17/03/2018 03:00:00","BZN|DK1","Without Sequence","0.08","",""
"17/03/2018 03:00:00 - 17/03/2018 04:00:00","BZN|DK1","Without Sequence","0.02","",""
"17/03/2018 04:00:00 - 17/03/2018 05:00:00","BZN|DK1","Without Sequence","-5.00","",""
"17/03/2018 05:00:00 - 17/03/2018 06:00:00","BZN|DK1","Without Sequence","-11.86","",""
"17/03/2018 06:00:00 - 17/03/2018 07:00:00","BZN|DK1","Without Sequence","-0.71","",""
"17/03/2018 07:00:00 - 17/03/2018 08:00:00","BZN|DK1","Without Sequence","10.76","",""
"17/03/2018 08:00:00 - 17/03/2018 09:00:00","BZN|DK1","Without Sequence","10.01","",""
"17/03/2018 09:00:00 - 17/03/2018 10:00:00","BZN|DK1","Without Sequence","9.80","",""
"17/03/2018 10:00:00 - 17/03/2018 11:00:00","BZN|DK1","Without Sequence","9.82","",""
"17/03/2018 11:00:00 - 17/03/2018 12:00:00","BZN|DK1","Without Sequence","4.02","",""
"17/03/2018 12:00:00 - 17/03/2018 13:00:00","BZN|DK1","Without Sequence","1.74","",""
"17/03/2018 13:00:00 - 17/03/2018 14:00:00","BZN|DK1","Without Sequence","1.42","",""
"17/03/2018 14:00:00 - 17/03/2018 15:00:00","BZN|DK1","Without Sequence","-0.46","",""
"17/03/2018 15:00:00 - 17/03/2018 16:00:00","BZN|DK1","Without Sequence","1.78","",""
"17/03/2018 16:00:00 - 17/03/2018 17:00:00","BZN|DK1","Without Sequence","1.58","",""
"17/03/2018 17:00:00 - 17/03/2018 18:00:00","BZN|DK1","Without Sequence","6.91","",""
"17/03/2018 18:00:00 - 17/03/2018 19:00:00","BZN|DK1","Without Sequence","12.97","",""
"17/03/2018 19:00:00 - 17/03/2018 20:00:00","BZN|DK1","Without Sequence","13.17","",""
"17/03/2018 20:00:00 - 17/03/2018 21:00:00","BZN|DK1","Without Sequence","1.09","",""
"17/03/2018 21:00:00 - 17/03/2018 22:00:00","BZN|DK1","Without Sequence","-2.51","",""
"17/03/2018 22:00:00 - 17/03/2018 23:00:00","BZN|DK1","Without Sequence","2.05","",""
"17/03/2018 23:00:00 - 18/03/2018 00:00:00","BZN|DK1","Without Sequence","-4.09","",""
"18/03/2018 00:00:00 - 18/03/2018 01:00:00","BZN|DK1","Without Sequence","-2.00","",""
"18/03/2018 01:00:00 - 18/03/2018 02:00:00","BZN|DK1","Without Sequence","-12.12","",""
"18/03/2018 02:00:00 - 18/03/2018 03:00:00","BZN|DK1","Without Sequence","-9.63","",""
"18/03/2018 03:00:00 - 18/03/2018 04:00:00","BZN|DK1","Without Sequence","-9.61","",""
"18/03/2018 04:00:00 - 18/03/2018 05:00:00","BZN|DK1","Without Sequence","-9.25","",""
"18/03/2018 05:00:00 - 18/03/2018 06:00:00","BZN|DK1","Without Sequence","-9.64","",""
"18/03/2018 06:00:00 - 18/03/2018 07:00:00","BZN|DK1","Without Sequence","3.86","",""
"18/03/2018 07:00:00 - 18/03/2018 08:00:00","BZN|DK1","Without Sequence","6.72","",""
"18/03/2018 08:00:00 - 18/03/2018 09:00:00","BZN|DK1","Without Sequence","3.78","",""
"18/03/2018 09:00:00 - 18/03/2018 10:00:00","BZN|DK1","Without Sequence","3.59","",""
"18/03/2018 10:00:00 - 18/03/2018 11:00:00","BZN|DK1","Without Sequence","9.72","",""
"18/03/2018 11:00:00 - 18/03/2018 12:00:00","BZN|DK1","Without Sequence","9.80","",""
"18/03/2018 12:00:00 - 18/03/2018 13:00:00","BZN|DK1","Without Sequence","21.69","",""
"18/03/2018 13:00:00 - 18/03/2018 14:00:00","BZN|DK1","Without Sequence","31.71","",""
"18/03/2018 14:00:00 - 18/03/2018 15:00:00","BZN|DK1","Without Sequence","32.02","",""
"18/03/2018 15:00:00 - 18/03/2018 16:00:00","BZN|DK1","Without Sequence","35.16","",""
"18/03/2018 16:00:00 - 18/03/2018 17:00:00","BZN|DK1","Without Sequence","36.28","",""
"18/03/2018 17:00:00 - 18/03/2018 18:00:00","BZN|DK1","Without Sequence","37.49","",""
"18/03/2018 18:00:00 - 18/03/2018 19:00:00","BZN|DK1","Without Sequence","40.38","",""
"18/03/2018 19:00:00 - 18/03/2018 20:00:00","BZN|DK1","Without Sequence","41.06","",""
"18/03/2018 20:00:00 - 18/03/2018 21:00:00","BZN|DK1","Without Sequence","39.78","",""
"18/03/2018 21:00:00 - 18/03/2018 22:00:00","BZN|DK1","Without Sequence","38.05","",""
"18/03/2018 22:00:00 - 18/03/2018 23:00:00","BZN|DK1","Without Sequence","38.06","",""
"18/03/2018 23:00:00 - 19/03/2018 00:00:00","BZN|DK1","Without Sequence","36.88","",""
"19/03/2018 00:00:00 - 19/03/2018 01:00:00","BZN|DK1","Without Sequence","31.09","",""
"19/03/2018 01:00:00 - 19/03/2018 02:00:00","BZN|DK1","Without Sequence","33.05","",""
"19/03/2018 02:00:00 - 19/03/2018 03:00:00","BZN|DK1","Without Sequence","33.35","",""
"19/03/2018 03:00:00 - 19/03/2018 04:00:00","BZN|DK1","Without Sequence","34.27","",""
"19/03/2018 04:00:00 - 19/03/2018 05:00:00","BZN|DK1","Without Sequence","31.27","",""
"19/03/2018 05:00:00 - 19/03/2018 06:00:00","BZN|DK1","Without Sequence","38.18","",""
"19/03/2018 06:00:00 - 19/03/2018 07:00:00","BZN|DK1","Without Sequence","50.06","",""
"19/03/2018 07:00:00 - 19/03/2018 08:00:00","BZN|DK1","Without Sequence","52.21","",""
"19/03/2018 08:00:00 - 19/03/2018 09:00:00","BZN|DK1","Without Sequence","60.09","",""
"19/03/2018 09:00:00 - 19/03/2018 10:00:00","BZN|DK1","Without Sequence","52.13","",""
"19/03/2018 10:00:00 - 19/03/2018 11:00:00","BZN|DK1","Without Sequence","47.91","",""
"19/03/2018 11:00:00 - 19/03/2018 12:00:00","BZN|DK1","Without Sequence","45.72","",""
"19/03/2018 12:00:00 - 19/03/2018 13:00:00","BZN|DK1","Without Sequence","43.20","",""
"19/03/2018 13:00:00 - 19/03/2018 14:00:00","BZN|DK1","Without Sequence","42.24","",""
"19/03/2018 14:00:00 - 19/03/2018 15:00:00","BZN|DK1","Without Sequence","41.49","",""
"19/03/2018 15:00:00 - 19/03/2018 16:00:00","BZN|DK1","Without Sequence","41.12","",""
"19/03/2018 16:00:00 - 19/03/2018 17:00:00","BZN|DK1","Without Sequence","41.17","",""
"19/03/2018 17:00:00 - 19/03/2018 18:00:00","BZN|DK1","Without Sequence","42.32","",""
"19/03/2018 18:00:00 - 19/03/2018 19:00:00","BZN|DK1","Without Sequence","44.79","",""
"19/03/2018 19:00:00 - 19/03/2018 20:00:00","BZN|DK1","Without Sequence","41.98","",""
"19/03/2018 20:00:00 - 19/03/2018 21:00:00","BZN|DK1","Without Sequence","40.75","",""
"19/03/2018 21:00:00 - 19/03/2018 22:00:00","BZN|DK1","Without Sequence","40.00","",""
"19/03/2018 22:00:00 - 19/03/2018 23:00:00","BZN|DK1","Without Sequence","39.52","",""
"19/03/2018 23:00:00 - 20/03/2018 00:00:00","BZN|DK1","Without Sequence","37.36","",""
"20/03/2018 00:00:00 - 20/03/2018 01:00:00","BZN|DK1","Without Sequence","38.02","",""
"20/03/2018 01:00:00 - 20/03/2018 02:00:00","BZN|DK1","Without Sequence","37.28","",""
"20/03/2018 02:00:00 - 20/03/2018 03:00:00","BZN|DK1","Without Sequence","37.06","",""
"20/03/2018 03:00:00 - 20/03/2018 04:00:00","BZN|DK1","Without Sequence","36.59","",""
"20/03/2018 04:00:00 - 20/03/2018 05:00:00","BZN|DK1","Without Sequence","36.59","",""
"20/03/2018 05:00:00 - 20/03/2018 06:00:00","BZN|DK1","Without Sequence","38.09","",""
"20/03/2018 06:00:00 - 20/03/2018 07:00:00","BZN|DK1","Without Sequence","41.71","",""
"20/03/2018 07:00:00 - 20/03/2018 08:00:00","BZN|DK1","Without Sequence","49.95","",""
"20/03/2018 08:00:00 - 20/03/2018 09:00:00","BZN|DK1","Without Sequence","49.85","",""
"20/03/2018 09:00:00 - 20/03/2018 10:00:00","BZN|DK1","Without Sequence","42.95","",""
"20/03/2018 10:00:00 - 20/03/2018 11:00:00","BZN|DK1","Without Sequence","38.02","",""
"20/03/2018 11:00:00 - 20/03/2018 12:00:00","BZN|DK1","Without Sequence","38.09","",""
